settlementDate,settlementPeriod,bmUnit,acceptanceNumber,bidPrice,offerPrice
2022-01-01,27,T_MOWEO-2,2582,-63.72,0.0
2022-01-01,27,T_WBURB-1,109756,0.0,175.0
2022-01-01,27,T_EECL-1,133674,32.0,149.0
2022-01-01,27,T_DIDCB6,159066,38.0,175.0
2022-01-01,27,T_CDCL-1,126311,26.0,145.0
2022-01-01,27,T_ROCK-1,186864,110.0,175.0
2022-01-01,27,T_EWHLW-1,30616,-77.55,0.0
2022-01-01,27,T_CRDEW-2,2546,-50.0,9999.0
2022-01-01,27,T_CRDEW-1,2552,-50.0,9999.0
2022-01-01,27,E_MOYEW-1,30875,-78.0,9999.0
2022-01-01,27,T_WHILW-2,50002,-87.02,0.0
2022-01-01,27,T_ROCK-1,186863,110.0,175.0
2022-01-01,27,T_HADHW-1,53324,-73.43,-10.0
2022-01-01,27,T_FALGW-1,50086,-74.44,999.0
2022-01-01,27,T_DRAXX-1,162068,86.0,174.5
2022-01-01,27,T_DRAXX-1,162068,86.0,240.0
2022-01-01,27,T_BLLA-2,34202,-77.55,0.0
2022-01-01,27,E_BABAW-1,41503,-71.5,71.5
2022-01-01,27,T_STRNW-1,43264,-66.74,-10.0
2022-01-01,27,T_SANQW-1,24007,-72.0,99999.0
2022-01-01,27,T_GRIFW-2,54296,-70.97,-10.0
2022-01-01,27,T_GRIFW-1,54379,-70.97,-10.0
2022-01-01,27,T_BHLAW-1,33987,-71.42,-10.0
2022-01-01,27,E_BRYBW-1,38224,-72.0,72.0
2022-01-01,27,E_ABRTW-1,25750,-62.5,60.0
2022-01-01,27,E_ASHWW-1,25488,-71.0,71.0
2022-01-01,27,T_GORDW-1,51225,-74.01,-10.0
2022-01-01,27,T_FARR-2,52733,-72.0,50.0
2022-01-01,27,T_FARR-1,53154,-72.0,50.0
2022-01-01,27,T_GLWSW-1,29034,-71.0,83.0
2022-01-01,27,T_DRAXX-1,162067,86.0,174.5
2022-01-01,27,T_CLDSW-1,49909,-76.62,-10.0
2022-01-01,27,T_WBURB-1,109755,0.0,175.0
2022-01-01,27,T_ROCK-1,186862,110.0,175.0
2022-01-01,27,T_CLDNW-1,49349,-74.58,-10.0
2022-01-01,27,T_CLDCW-1,48247,-74.69,-10.0
2022-01-01,27,T_FASN-2,61701,-17.13,30.0
2022-01-01,27,T_FASN-1,58397,-17.13,30.0
2022-01-01,27,E_FASN-3,58427,0.0,50.0
2022-01-01,27,2__PMARB001,21879,-58.95,449.95
2022-01-01,27,T_FINL-1,58152,1.0,185.0
2022-01-01,27,E_CLAC-1,66804,1.0,185.0
2022-01-01,27,T_SHBA-1,193194,50.0,139.0
2022-01-01,27,T_LCLTW-1,34917,-74.0,9999.0
2022-01-01,27,T_KEAD-1,129502,150.0,165.0
2022-01-01,27,T_WBURB-1,109753,0.0,175.0
2022-01-01,27,T_CDCL-1,126308,26.0,145.0
2022-01-01,27,E_ASLVW-1,27764,-62.5,60.0
2022-01-01,27,T_ROCK-1,186860,110.0,175.0
2022-01-01,27,T_KLGLW-1,32404,-77.55,0.0
2022-01-01,27,T_GRAI-7,108156,50.0,137.0
2022-01-01,27,T_KILLPG-2,65606,129.0,350.0
2022-01-01,27,T_AKGLW-3,140,-48.76,99999.0
2022-01-01,27,T_PEMB-51,82075,35.0,165.0
2022-01-01,27,T_DIDCB6,159065,38.0,175.0
2022-01-01,27,T_EECL-1,133672,32.0,149.0
2022-01-01,27,T_DUNGW-1,36288,-80.17,-10.0
2022-01-01,27,T_DIDCB6,159064,38.0,175.0
2022-01-01,27,T_AKGLW-2,26142,-71.0,99999.0
2022-01-01,27,T_PEMB-51,82074,35.0,165.0
2022-01-01,27,2__EFLEX002,13038,171.9,240.0
2022-01-01,27,2__AFLEX005,3066,203.83,250.0
2022-01-01,27,T_KILLPG-2,65605,129.0,350.0
2022-01-01,27,T_CGTHW-1,32411,-70.0,9999.0
2022-01-01,27,E_BSPHM-1,11990,160.0,247.0
2022-01-01,27,2__GANGE001,19601,50.0,237.9
2022-01-01,27,2__AFLEX004,4026,203.78,250.0
2022-01-01,27,2__AFLEX003,4008,202.99,240.0
2022-01-01,27,E_SUDME-1,16724,140.0,238.0
2022-01-01,27,E_SOLUTIA,12445,140.0,237.9
2022-01-01,27,E_SEVINGTN,36988,120.0,237.9
2022-01-01,27,E_RDSCR-1,13402,140.0,247.0
2022-01-01,27,E_RAKE-1,14880,135.0,238.0
2022-01-01,27,E_BRIDGWTR,15462,140.0,237.9
2022-01-01,27,E_MORFL-1,14597,130.0,238.0
2022-01-01,27,E_MDLWH-1,12510,160.0,247.0
2022-01-01,27,E_GOSHS-1,14701,130.0,238.0
2022-01-01,27,E_CHTRY-1,13200,160.0,247.0
2022-01-01,27,T_DRAXX-1,162066,86.0,174.5
2022-01-01,27,E_DBFRM-1,14811,135.0,238.0
2022-01-01,27,T_LAGA-1,130185,0.0,125.0
2022-01-01,27,E_SHOS-1,118327,21.0,144.0
2022-01-01,28,T_DINO-2,120732,-58.0,140.0
2022-01-01,28,T_WBURB-1,109763,0.0,175.0
2022-01-01,28,T_CDCL-1,126318,26.0,145.0
2022-01-01,28,T_DRAXX-1,162073,86.0,174.5
2022-01-01,28,T_DRAXX-1,162073,86.0,240.0
2022-01-01,28,T_DOREW-2,15775,-20.35,500.0
2022-01-01,28,T_DOREW-1,16657,-20.35,500.0
2022-01-01,28,T_STLGW-3,23319,-81.52,-10.0
2022-01-01,28,T_STLGW-2,23562,-81.52,-10.0
2022-01-01,28,T_STLGW-1,23239,-81.52,-10.0
2022-01-01,28,T_DINO-2,120731,-58.0,140.0
2022-01-01,28,V__KGAZP002,1619,105.0,120.0
2022-01-01,28,T_DINO-2,120730,-58.0,140.0
2022-01-01,28,T_KLGLW-1,32407,-77.55,0.0
2022-01-01,28,E_BRDUW-1,44064,-71.36,999.0
2022-01-01,28,T_MIDMW-1,22674,-20.0,-16.0
2022-01-01,28,T_KPMRW-1,20129,-20.0,-16.0
2022-01-01,28,T_DRSLW-1,34411,-77.55,0.0
2022-01-01,28,T_DINO-2,120729,-58.0,140.0
2022-01-01,28,T_WLNYO-4,21711,-48.98,-39.18
2022-01-01,28,T_MOWEO-2,2584,-63.72,0.0
2022-01-01,28,T_EDINW-1,56591,-95.0,15.0
2022-01-01,28,T_AKGLW-3,143,-48.76,99999.0
2022-01-01,28,T_WISTW-2,24121,-80.0,9999.0
2022-01-01,28,T_DINO-2,120728,-58.0,140.0
2022-01-01,28,T_ROCK-1,186872,110.0,175.0
2022-01-01,28,T_ROCK-1,186871,110.0,175.0
2022-01-01,28,T_DUNGW-1,36291,-80.17,-10.0
2022-01-01,28,T_WBURB-1,109762,0.0,175.0
2022-01-01,28,T_CDCL-1,126317,26.0,145.0
2022-01-01,28,T_DRAXX-1,162072,86.0,174.5
2022-01-01,28,T_DRAXX-1,162072,86.0,240.0
2022-01-01,28,T_DINO-2,120727,-58.0,140.0
2022-01-01,28,T_DIDCB6,159071,38.0,175.0
2022-01-01,28,T_DIDCB6,159071,38.0,175.0
2022-01-01,28,T_DIDCB6,159071,38.0,175.0
2022-01-01,28,T_CGTHW-1,32413,-70.0,9999.0
2022-01-01,28,T_BEATO-2,14228,-121.31,100.0
2022-01-01,28,T_BEATO-1,21944,-121.31,100.0
2022-01-01,28,T_WLNYO-4,21710,-48.98,-39.18
2022-01-01,28,T_WLNYO-3,21030,-48.98,-39.18
2022-01-01,28,T_EWHLW-1,30618,-77.55,0.0
2022-01-01,28,T_EECL-1,133679,50.0,124.5
2022-01-01,28,T_CRDEW-2,2548,-50.0,9999.0
2022-01-01,28,T_CRDEW-1,2554,-50.0,9999.0
2022-01-01,28,E_MOYEW-1,30877,-78.0,9999.0
2022-01-01,28,T_WHILW-2,50004,-87.02,0.0
2022-01-01,28,T_HADHW-1,53326,-73.43,-10.0
2022-01-01,28,T_FALGW-1,50088,-74.44,999.0
2022-01-01,28,E_BABAW-1,41505,-71.5,71.5
2022-01-01,28,T_SANQW-1,24009,-72.0,99999.0
2022-01-01,28,T_GRIFW-2,54298,-70.97,-10.0
2022-01-01,28,T_GRIFW-1,54381,-70.97,-10.0
2022-01-01,28,T_BHLAW-1,33989,-71.42,-10.0
2022-01-01,28,E_BRYBW-1,38226,-72.0,72.0
2022-01-01,28,E_ABRTW-1,25752,-62.5,60.0
2022-01-01,28,E_ASHWW-1,25490,-71.0,71.0
2022-01-01,28,T_ROCK-1,186870,110.0,175.0
2022-01-01,28,T_KEAD-1,129508,150.0,165.0
2022-01-01,28,T_GORDW-1,51227,-74.01,-10.0
2022-01-01,28,T_ROCK-1,186869,110.0,175.0
2022-01-01,28,T_KEAD-1,129507,150.0,165.0
2022-01-01,28,T_GLWSW-1,29036,-71.0,83.0
2022-01-01,28,T_DINO-2,120726,-58.0,140.0
2022-01-01,28,T_FFES-1,96546,-60.0,147.0
2022-01-01,28,T_GORDW-2,2679,-8.52,-5.0
2022-01-01,28,T_CLDSW-1,49911,-76.62,-10.0
2022-01-01,28,E_FDUN-1,2889,125.0,150.0
2022-01-01,28,T_DIDCB6,159070,38.0,175.0
2022-01-01,28,T_DIDCB6,159070,38.0,175.0
2022-01-01,28,T_DIDCB6,159070,38.0,175.0
2022-01-01,28,T_CLDNW-1,49351,-74.58,-10.0
2022-01-01,28,T_CLDCW-1,48249,-74.69,-10.0
2022-01-01,28,T_BLLA-2,34204,-77.55,0.0
2022-01-01,28,T_ROCK-1,186868,110.0,175.0
2022-01-01,28,T_DRAXX-1,162071,86.0,174.5
2022-01-01,28,T_DRAXX-1,162071,86.0,240.0
2022-01-01,28,T_LCLTW-1,34919,-74.0,9999.0
2022-01-01,28,T_KLGLW-1,32406,-77.55,0.0
2022-01-01,28,T_WBURB-1,109760,0.0,175.0
2022-01-01,28,T_ROCK-1,186867,110.0,175.0
2022-01-01,28,T_CDCL-1,126315,26.0,145.0
2022-01-01,28,E_BRDUW-1,44063,-71.36,999.0
2022-01-01,28,T_KEAD-1,129506,150.0,165.0
2022-01-01,28,T_DRAXX-1,162070,86.0,174.5
2022-01-01,28,T_DIDCB6,159069,38.0,175.0
2022-01-01,28,T_BEATO-1,21943,-121.31,100.0
2022-01-01,28,T_MIDMW-1,22673,-20.0,-16.0
2022-01-01,28,T_KPMRW-1,20128,-20.0,-16.0
2022-01-01,28,T_DRSLW-1,34410,-77.55,0.0
2022-01-01,28,T_BEATO-4,14450,-121.31,100.0
2022-01-01,28,T_BEATO-3,14423,-121.31,100.0
2022-01-01,28,T_BEATO-2,14227,-121.31,100.0
2022-01-01,28,T_EDINW-1,56590,-95.0,15.0
2022-01-01,28,T_HRSTW-1,42691,-81.6,0.0
2022-01-01,28,T_CRUA-1,181536,-60.0,150.0
2022-01-01,28,T_AKGLW-3,142,-48.76,99999.0
2022-01-01,28,T_WISTW-2,24120,-80.0,9999.0
2022-01-01,28,T_STLGW-3,23318,-81.52,-10.0
2022-01-01,28,T_STLGW-2,23561,-81.52,-10.0
2022-01-01,28,T_STLGW-1,23238,-81.52,-10.0
2022-01-01,28,T_FARR-2,52734,-72.0,50.0
2022-01-01,28,T_FARR-1,53155,-72.0,50.0
2022-01-01,28,T_DUNGW-1,36290,-80.17,-10.0
2022-01-01,28,T_DOREW-2,15774,-20.35,500.0
2022-01-01,28,T_DOREW-1,16656,-20.35,500.0
2022-01-01,28,T_WBURB-1,109759,0.0,175.0
2022-01-01,28,T_CDCL-1,126314,26.0,145.0
2022-01-01,28,E_RDSCR-1,13403,140.0,247.0
2022-01-01,28,T_PEMB-51,82079,35.0,165.0
2022-01-01,28,T_GLNDO-1,78824,1.0,50.0
2022-01-01,28,T_FINL-1,58154,1.0,50.0
2022-01-01,28,T_EECL-1,133677,50.0,124.5
2022-01-01,28,2__PMARB001,21881,-58.95,449.95
2022-01-01,28,T_KEAD-1,129505,150.0,165.0
2022-01-01,28,T_FASN-2,61703,-17.13,30.0
2022-01-01,28,T_FASN-1,58399,-17.13,30.0
2022-01-01,28,T_EWHLW-1,30617,-77.55,0.0
2022-01-01,28,T_CRDEW-2,2547,-50.0,9999.0
2022-01-01,28,T_CRDEW-1,2553,-50.0,9999.0
2022-01-01,28,E_MOYEW-1,30876,-78.0,9999.0
2022-01-01,28,E_FASN-3,58429,0.0,50.0
2022-01-01,28,T_WHILW-2,50003,-87.02,0.0
2022-01-01,28,T_HADHW-1,53325,-73.43,-10.0
2022-01-01,28,T_FALGW-1,50087,-74.44,999.0
2022-01-01,28,T_DRAXX-1,162069,86.0,174.5
2022-01-01,28,E_BABAW-1,41504,-71.5,71.5
2022-01-01,28,T_SANQW-1,24008,-72.0,99999.0
2022-01-01,28,T_KILLPG-2,65608,129.0,350.0
2022-01-01,28,T_GRIFW-2,54297,-70.97,-10.0
2022-01-01,28,T_GRIFW-1,54380,-70.97,-10.0
2022-01-01,28,T_EECL-1,133676,50.0,124.5
2022-01-01,28,T_BHLAW-1,33988,-71.42,-10.0
2022-01-01,28,E_BRYBW-1,38225,-72.0,72.0
2022-01-01,28,E_ASLVW-1,27765,-62.5,60.0
2022-01-01,28,E_ABRTW-1,25751,-62.5,60.0
2022-01-01,28,T_WBURB-1,109758,0.0,175.0
2022-01-01,28,E_ASHWW-1,25489,-71.0,71.0
2022-01-01,28,T_GORDW-1,51226,-74.01,-10.0
2022-01-01,28,T_GLWSW-1,29035,-71.0,83.0
2022-01-01,28,T_KEAD-1,129504,150.0,165.0
2022-01-01,28,T_CLDSW-1,49910,-76.62,-10.0
2022-01-01,28,T_AKGLW-2,26143,-71.0,99999.0
2022-01-01,28,T_CLDNW-1,49350,-74.58,-10.0
2022-01-01,28,T_CLDCW-1,48248,-74.69,-10.0
2022-01-01,28,T_CGTHW-1,32412,-70.0,9999.0
2022-01-01,28,T_LCLTW-1,34918,-74.0,9999.0
2022-01-01,28,T_KLGLW-1,32405,-77.55,0.0
2022-01-01,28,T_MOWEO-2,2583,-63.72,0.0
2022-01-01,28,T_AKGLW-3,141,-48.76,99999.0
2022-01-01,28,T_GORDW-2,2678,-8.52,-5.0
2022-01-01,28,T_FINL-1,58153,1.0,50.0
2022-01-01,28,T_FASN-2,61702,-17.13,30.0
2022-01-01,28,T_FASN-1,58398,-17.13,30.0
2022-01-01,28,T_DUNGW-1,36289,-80.17,-10.0
2022-01-01,28,E_FASN-3,58428,0.0,50.0
2022-01-01,28,2__PMARB001,21880,-58.95,449.95
2022-01-01,28,T_KILLPG-2,65607,129.0,350.0
2022-01-01,28,T_SHBA-1,193195,50.0,139.0
2022-01-01,28,T_PEMB-51,82077,35.0,165.0
2022-01-01,28,T_MOWEO-2,2582,-63.72,0.0
2022-01-01,28,E_SHOS-1,118328,21.0,144.0
2022-01-01,28,T_WBURB-1,109756,0.0,175.0
2022-01-01,28,T_PEMB-51,82076,35.0,165.0
2022-01-01,28,T_LAGA-1,130186,0.0,125.0
2022-01-01,28,T_EECL-1,133674,50.0,124.5
2022-01-01,28,T_DIDCB6,159066,38.0,175.0
2022-01-01,28,T_CDCL-1,126311,26.0,145.0
2022-01-01,28,T_GRAI-7,108157,50.0,137.0
2022-01-01,28,T_ROCK-1,186863,110.0,175.0
2022-01-01,28,T_GRAI-8,103829,22.0,138.0
2022-01-01,28,T_DRAXX-1,162068,86.0,174.5
2022-01-01,28,T_STRNW-1,43264,-66.74,-10.0
2022-01-01,29,T_WLNYO-4,21712,-37.28,-29.82
2022-01-01,29,T_DINO-2,120740,-58.0,140.0
2022-01-01,29,T_DINO-2,120739,-58.0,140.0
2022-01-01,29,T_FFES-1,96553,-60.0,147.0
2022-01-01,29,T_WLNYO-3,21031,-37.28,-29.82
2022-01-01,29,T_DINO-2,120738,-58.0,140.0
2022-01-01,29,T_DRAXX-1,162075,86.0,174.5
2022-01-01,29,T_DRAXX-1,162075,86.0,240.0
2022-01-01,29,T_FFES-1,96552,-60.0,147.0
2022-01-01,29,T_FFES-1,96551,-60.0,147.0
2022-01-01,29,T_DINO-2,120737,-58.0,140.0
2022-01-01,29,T_KLGLW-1,32408,-77.55,0.0
2022-01-01,29,T_DINO-4,115098,-55.0,160.0
2022-01-01,29,E_BRDUW-1,44065,-71.36,999.0
2022-01-01,29,T_FFES-1,96550,-60.0,147.0
2022-01-01,29,T_MIDMW-1,22675,-20.0,-16.0
2022-01-01,29,T_KPMRW-1,20130,-20.0,-16.0
2022-01-01,29,T_HRSTW-1,42692,-81.6,0.0
2022-01-01,29,T_DRSLW-1,34412,-77.55,0.0
2022-01-01,29,T_EDINW-1,56592,-95.0,15.0
2022-01-01,29,T_WBURB-1,109766,0.0,175.0
2022-01-01,29,T_CDCL-1,126320,26.0,145.0
2022-01-01,29,T_AKGLW-3,144,-48.76,99999.0
2022-01-01,29,T_WISTW-2,24122,-80.0,9999.0
2022-01-01,29,T_FFES-1,96549,-60.0,147.0
2022-01-01,29,T_DUNGW-1,36292,-80.17,-10.0
2022-01-01,29,T_DINO-4,115097,-55.0,160.0
2022-01-01,29,T_DINO-2,120736,-58.0,140.0
2022-01-01,29,T_DIDCB6,159072,38.0,175.0
2022-01-01,29,T_DIDCB6,159072,38.0,175.0
2022-01-01,29,T_DIDCB6,159072,38.0,175.0
2022-01-01,29,T_EECL-1,133681,50.0,124.5
2022-01-01,29,T_FFES-1,96548,-60.0,147.0
2022-01-01,29,T_DRAXX-1,162074,86.0,174.5
2022-01-01,29,T_DRAXX-1,162074,86.0,240.0
2022-01-01,29,T_DINO-4,115096,-55.0,160.0
2022-01-01,29,T_DINO-2,120735,-58.0,140.0
2022-01-01,29,T_EWHLW-1,30619,-77.55,0.0
2022-01-01,29,T_CRDEW-2,2549,-50.0,9999.0
2022-01-01,29,T_CRDEW-1,2555,-50.0,9999.0
2022-01-01,29,E_MOYEW-1,30878,-78.0,9999.0
2022-01-01,29,T_WHILW-2,50005,-87.02,0.0
2022-01-01,29,T_WBURB-1,109764,0.0,175.0
2022-01-01,29,T_HADHW-1,53327,-73.43,-10.0
2022-01-01,29,T_FALGW-1,50089,-74.44,999.0
2022-01-01,29,E_BABAW-1,41506,-71.5,71.5
2022-01-01,29,2__MCNDL001,11257,238.0,238.0
2022-01-01,29,T_SANQW-1,24010,-72.0,99999.0
2022-01-01,29,T_GRIFW-2,54299,-70.97,-10.0
2022-01-01,29,T_GRIFW-1,54382,-70.97,-10.0
2022-01-01,29,T_GLNDO-1,78825,1.0,50.0
2022-01-01,29,T_FINL-1,58155,1.0,50.0
2022-01-01,29,T_FFES-1,96547,-60.0,147.0
2022-01-01,29,T_DINO-4,115095,-55.0,160.0
2022-01-01,29,T_DINO-2,120734,-58.0,140.0
2022-01-01,29,T_BHLAW-1,33990,-71.42,-10.0
2022-01-01,29,E_BRYBW-1,38227,-72.0,72.0
2022-01-01,29,E_ABRTW-1,25753,-62.5,60.0
2022-01-01,29,2__PMARB001,21882,-58.95,449.95
2022-01-01,29,T_FASN-2,61704,-17.13,30.0
2022-01-01,29,T_FASN-1,58400,-17.13,30.0
2022-01-01,29,T_DINO-2,120733,-58.0,140.0
2022-01-01,29,E_FASN-3,58430,0.0,50.0
2022-01-01,29,E_ASHWW-1,25491,-71.0,71.0
2022-01-01,29,T_GORDW-1,51228,-74.01,-10.0
2022-01-01,29,T_DINO-2,120732,-58.0,140.0
2022-01-01,29,T_GLWSW-1,29037,-71.0,83.0
2022-01-01,29,T_CRUA-2,145822,-60.0,158.0
2022-01-01,29,T_WBURB-1,109763,0.0,175.0
2022-01-01,29,T_KEAD-1,129510,150.0,165.0
2022-01-01,29,T_CDCL-1,126318,26.0,145.0
2022-01-01,29,T_ROCK-1,186873,110.0,175.0
2022-01-01,29,T_DRAXX-1,162073,86.0,174.5
2022-01-01,29,T_DRAXX-1,162073,86.0,240.0
2022-01-01,29,T_DOREW-2,15775,-18.19,500.0
2022-01-01,29,T_DOREW-1,16657,-18.19,500.0
2022-01-01,29,T_CLDSW-1,49912,-76.62,-10.0
2022-01-01,29,T_CLDNW-1,49352,-74.58,-10.0
2022-01-01,29,T_CLDCW-1,48250,-74.69,-10.0
2022-01-01,29,T_STLGW-3,23319,-81.52,-10.0
2022-01-01,29,T_STLGW-2,23562,-81.52,-10.0
2022-01-01,29,T_STLGW-1,23239,-81.52,-10.0
2022-01-01,29,V__KGAZP002,1619,105.0,120.0
2022-01-01,29,T_FARR-2,52735,-72.0,50.0
2022-01-01,29,T_FARR-1,53156,-72.0,50.0
2022-01-01,29,T_LCLTW-1,34920,-74.0,9999.0
2022-01-01,29,E_ASLVW-1,27766,-62.5,60.0
2022-01-01,29,T_KLGLW-1,32407,-77.55,0.0
2022-01-01,29,T_BLLA-2,34205,-77.55,0.0
2022-01-01,29,E_FDUN-1,2890,125.0,150.0
2022-01-01,29,E_BRDUW-1,44064,-71.36,999.0
2022-01-01,29,T_MIDMW-1,22674,-20.0,-16.0
2022-01-01,29,T_KPMRW-1,20129,-20.0,-16.0
2022-01-01,29,T_DRSLW-1,34411,-77.55,0.0
2022-01-01,29,T_WLNYO-4,21711,-37.28,-29.82
2022-01-01,29,T_MOWEO-2,2584,-63.72,0.0
2022-01-01,29,T_EDINW-1,56591,-95.0,15.0
2022-01-01,29,T_AKGLW-3,143,-48.76,99999.0
2022-01-01,29,T_WISTW-2,24121,-80.0,9999.0
2022-01-01,29,T_ROCK-1,186871,110.0,175.0
2022-01-01,29,T_ROCK-1,186872,110.0,175.0
2022-01-01,29,T_DUNGW-1,36291,-80.17,-10.0
2022-01-01,29,T_AKGLW-2,26144,-71.0,99999.0
2022-01-01,29,T_WBURB-1,109762,0.0,175.0
2022-01-01,29,T_CDCL-1,126317,26.0,145.0
2022-01-01,29,T_WBURB-1,109761,0.0,175.0
2022-01-01,29,T_KEAD-1,129509,150.0,165.0
2022-01-01,29,T_DRAXX-1,162072,86.0,174.5
2022-01-01,29,T_DIDCB6,159071,38.0,175.0
2022-01-01,29,T_DIDCB6,159071,38.0,175.0
2022-01-01,29,T_DIDCB6,159071,38.0,175.0
2022-01-01,29,T_PEMB-51,82081,35.0,165.0
2022-01-01,29,T_CGTHW-1,32413,-70.0,9999.0
2022-01-01,29,T_CDCL-1,126316,26.0,145.0
2022-01-01,29,T_WLNYO-4,21710,-37.28,-29.82
2022-01-01,29,T_WLNYO-3,21030,-37.28,-29.82
2022-01-01,29,T_EWHLW-1,30618,-77.55,0.0
2022-01-01,29,T_EECL-1,133679,50.0,124.5
2022-01-01,29,T_CRDEW-2,2548,-50.0,9999.0
2022-01-01,29,T_CRDEW-1,2554,-50.0,9999.0
2022-01-01,29,E_MOYEW-1,30877,-78.0,9999.0
2022-01-01,29,T_WHILW-2,50004,-87.02,0.0
2022-01-01,29,T_HADHW-1,53326,-73.43,-10.0
2022-01-01,29,T_FALGW-1,50088,-74.44,999.0
2022-01-01,29,T_EECL-1,133678,50.0,124.5
2022-01-01,29,E_BABAW-1,41505,-71.5,71.5
2022-01-01,29,T_STRNW-1,43265,-66.74,-10.0
2022-01-01,29,T_SANQW-1,24009,-72.0,99999.0
2022-01-01,29,T_GRIFW-2,54298,-70.97,-10.0
2022-01-01,29,T_GRIFW-1,54381,-70.97,-10.0
2022-01-01,29,T_BHLAW-1,33989,-71.42,-10.0
2022-01-01,29,E_BRYBW-1,38226,-72.0,72.0
2022-01-01,29,E_ABRTW-1,25752,-62.5,60.0
2022-01-01,29,E_ASHWW-1,25490,-71.0,71.0
2022-01-01,29,T_KEAD-1,129508,150.0,165.0
2022-01-01,29,T_GORDW-1,51227,-74.01,-10.0
2022-01-01,29,T_ROCK-1,186869,110.0,175.0
2022-01-01,29,T_KEAD-1,129507,150.0,165.0
2022-01-01,29,T_GLWSW-1,29036,-71.0,83.0
2022-01-01,29,T_GORDW-2,2679,-8.52,-5.0
2022-01-01,29,T_CLDSW-1,49911,-76.62,-10.0
2022-01-01,29,E_FDUN-1,2889,125.0,150.0
2022-01-01,29,T_DIDCB6,159070,38.0,175.0
2022-01-01,29,T_CLDNW-1,49351,-74.58,-10.0
2022-01-01,29,T_CLDCW-1,48249,-74.69,-10.0
2022-01-01,29,T_BLLA-2,34204,-77.55,0.0
2022-01-01,29,T_DRAXX-1,162071,86.0,174.5
2022-01-01,29,T_LCLTW-1,34919,-74.0,9999.0
2022-01-01,29,T_KLGLW-1,32406,-77.55,0.0
2022-01-01,29,T_HRSTW-1,42691,-81.6,0.0
2022-01-01,29,T_AKGLW-3,142,-48.76,99999.0
2022-01-01,29,T_FARR-2,52734,-72.0,50.0
2022-01-01,29,T_FARR-1,53155,-72.0,50.0
2022-01-01,29,T_DUNGW-1,36290,-80.17,-10.0
2022-01-01,29,T_WBURB-1,109759,0.0,175.0
2022-01-01,29,T_CDCL-1,126314,26.0,145.0
2022-01-01,29,T_PEMB-51,82079,35.0,165.0
2022-01-01,29,T_GLNDO-1,78824,1.0,50.0
2022-01-01,29,T_FINL-1,58154,1.0,50.0
2022-01-01,29,2__PMARB001,21881,-58.95,449.95
2022-01-01,29,T_SHBA-1,193196,50.0,139.0
2022-01-01,29,T_KEAD-1,129505,150.0,165.0
2022-01-01,29,T_FASN-2,61703,-17.13,30.0
2022-01-01,29,T_FASN-1,58399,-17.13,30.0
2022-01-01,29,E_FASN-3,58429,0.0,50.0
2022-01-01,29,T_GRAI-8,103830,22.0,138.0
2022-01-01,29,T_GRAI-7,108158,50.0,137.0
2022-01-01,29,E_SHOS-1,118329,21.0,144.0
2022-01-01,29,T_PEMB-51,82078,35.0,165.0
2022-01-01,29,T_LAGA-1,130187,0.0,125.0
2022-01-01,29,T_KILLPG-2,65608,129.0,350.0
2022-01-01,29,T_EECL-1,133676,50.0,124.5
2022-01-01,29,E_ASLVW-1,27765,-62.5,60.0
2022-01-01,30,T_CDCL-1,126322,26.0,145.0
2022-01-01,30,T_KEAD-1,129514,125.0,143.0
2022-01-01,30,T_FFES-1,96555,-60.0,147.0
2022-01-01,30,T_EECL-1,133684,50.0,124.5
2022-01-01,30,T_KLGLW-1,32409,-77.55,0.0
2022-01-01,30,T_DIDCB6,159074,38.0,175.0
2022-01-01,30,T_DIDCB6,159074,38.0,175.0
2022-01-01,30,T_DIDCB6,159074,38.0,175.0
2022-01-01,30,E_BRDUW-1,44066,-71.36,999.0
2022-01-01,30,T_MIDMW-1,22676,-20.0,-16.0
2022-01-01,30,T_KPMRW-1,20131,-20.0,-16.0
2022-01-01,30,T_DRSLW-1,34413,-77.55,0.0
2022-01-01,30,T_DINO-2,120743,-58.0,140.0
2022-01-01,30,T_WLNYO-3,21032,-37.28,-29.82
2022-01-01,30,T_EDINW-1,56593,-95.0,15.0
2022-01-01,30,T_AKGLW-3,145,-48.76,99999.0
2022-01-01,30,T_WISTW-2,24123,-80.0,9999.0
2022-01-01,30,T_DUNGW-1,36293,-80.17,-10.0
2022-01-01,30,T_KEAD-1,129513,125.0,143.0
2022-01-01,30,E_FDUN-1,2891,125.0,150.0
2022-01-01,30,T_WBURB-1,109767,0.0,175.0
2022-01-01,30,T_FFES-1,96554,-60.0,147.0
2022-01-01,30,T_EECL-1,133683,50.0,124.5
2022-01-01,30,T_DINO-2,120742,-58.0,140.0
2022-01-01,30,T_EWHLW-1,30620,-77.55,0.0
2022-01-01,30,T_CRDEW-2,2550,-50.0,9999.0
2022-01-01,30,T_CRDEW-1,2556,-50.0,9999.0
2022-01-01,30,E_MOYEW-1,30879,-78.0,9999.0
2022-01-01,30,T_WHILW-2,50006,-87.02,0.0
2022-01-01,30,T_HADHW-1,53328,-73.43,-10.0
2022-01-01,30,T_FALGW-1,50090,-74.44,999.0
2022-01-01,30,E_BABAW-1,41507,-71.5,71.5
2022-01-01,30,T_SANQW-1,24011,-72.0,99999.0
2022-01-01,30,T_GRIFW-2,54300,-70.97,-10.0
2022-01-01,30,T_GRIFW-1,54383,-70.97,-10.0
